,day,date,time,home,xg_home,score,xg_away,away,attendance,venue,referee
1311,Mon,2018-09-17,21:00,Girona,1.1,3–2,1.0,Celta Vigo,9849.0,Estadi Municipal de Montilivi,Alberola Rojas
1313,Fri,2018-09-21,21:00,Huesca,1.2,0–1,0.3,Real Sociedad,6948.0,Estadio El Alcoraz,Ignacio Iglesias
1314,Sat,2018-09-22,13:00,Rayo Vallecano,1.0,1–5,0.8,Alavés,12011.0,Estadio del Rayo Vallecano,Adrián Cordero
1315,Sat,2018-09-22,16:15,Celta Vigo,1.4,3–3,2.1,Valladolid,16552.0,Estadio de Balaídos,Eduardo Prieto
1316,Sat,2018-09-22,16:15,Eibar,1.2,1–0,0.2,Leganés,4456.0,Estadio Municipal de Ipurúa,Mario Melero
1317,Sat,2018-09-22,18:30,Getafe,0.8,0–2,1.0,Atlético Madrid,12756.0,Coliseum Alfonso Pérez,José Sánchez
1318,Sat,2018-09-22,20:45,Real Madrid,1.2,1–0,0.7,Espanyol,67658.0,Estadio Santiago Bernabéu,Antonio Matéu Lahoz
1319,Sun,2018-09-23,12:00,Levante,2.6,2–6,2.9,Sevilla,21520.0,Estadio Ciudad de Valencia,Guillermo Cuadra
1320,Sun,2018-09-23,16:15,Villarreal,1.0,0–0,0.4,Valencia,18373.0,Estadio de la Cerámica,Santiago Jaime
1321,Sun,2018-09-23,20:00,Betis,1.4,2–2,0.8,Athletic Club,51093.0,Estadio Benito Villamarín,Javier Estrada
1322,Sun,2018-09-23,20:45,Barcelona,1.3,2–2,0.9,Girona,76055.0,Camp Nou,Jesús Gil
1324,Tue,2018-09-25,20:00,Espanyol,1.0,1–0,0.3,Eibar,13547.0,RCDE Stadium,José Luis Munuera
1325,Tue,2018-09-25,21:00,Real Sociedad,1.7,2–2,1.5,Rayo Vallecano,21510.0,Estadio Municipal de Anoeta,Juan Martínez
1326,Tue,2018-09-25,22:00,Atlético Madrid,1.4,3–0,1.3,Huesca,47023.0,Estadio Wanda Metropolitano,Pablo González
1327,Wed,2018-09-26,20:00,Athletic Club,0.9,0–3,2.7,Villarreal,39672.0,Estadio San Mamés,Carlos del Cerro
1328,Wed,2018-09-26,20:00,Leganés,1.1,2–1,0.6,Barcelona,12231.0,Estadio Municipal de Butarque,Alberto Undiano
1329,Wed,2018-09-26,22:00,Sevilla,2.6,3–0,1.2,Real Madrid,40972.0,Estadio Ramón Sánchez Pizjuán,Alejandro Hernández
1330,Wed,2018-09-26,22:00,Valencia,2.1,1–1,0.4,Celta Vigo,35945.0,Estadio de Mestalla,Ricardo de Burgos
1331,Thu,2018-09-27,20:00,Alavés,1.6,1–1,1.0,Getafe,18373.0,Estadio de Mendizorroza,Eduardo Prieto
1332,Thu,2018-09-27,20:00,Valladolid,1.3,2–1,0.6,Levante,16440.0,Estadio Municipal José Zorrilla,David Medié
1333,Thu,2018-09-27,22:00,Girona,0.8,0–1,1.6,Betis,11358.0,Estadi Municipal de Montilivi,José González
1335,Fri,2018-09-28,21:00,Rayo Vallecano,1.4,2–2,2.0,Espanyol,12100.0,Estadio del Rayo Vallecano,Alberola Rojas
1336,Sat,2018-09-29,13:00,Real Sociedad,1.2,0–1,1.2,Valencia,23577.0,Estadio Municipal de Anoeta,Jesús Gil
1337,Sat,2018-09-29,16:15,Barcelona,2.9,1–1,0.8,Athletic Club,78015.0,Camp Nou,Santiago Jaime
1338,Sat,2018-09-29,18:30,Eibar,0.9,1–3,1.6,Sevilla,5443.0,Estadio Municipal de Ipurúa,Javier Estrada
1339,Sat,2018-09-29,20:45,Real Madrid,1.1,0–0,0.7,Atlético Madrid,78642.0,Estadio Santiago Bernabéu,Juan Martínez
1340,Sun,2018-09-30,12:00,Huesca,1.5,1–1,1.4,Girona,6779.0,Estadio El Alcoraz,Adrián Cordero
1341,Sun,2018-09-30,16:15,Villarreal,2.5,0–1,0.6,Valladolid,15602.0,Estadio de la Cerámica,Ignacio Iglesias
1342,Sun,2018-09-30,18:30,Levante,1.7,2–1,0.7,Alavés,20239.0,Estadio Ciudad de Valencia,Mario Melero
1343,Sun,2018-09-30,20:45,Betis,1.9,1–0,0.5,Leganés,48115.0,Estadio Benito Villamarín,José Sánchez
1344,Mon,2018-10-01,21:00,Celta Vigo,0.5,1–1,1.0,Getafe,14330.0,Estadio de Balaídos,Guillermo Cuadra
1346,Fri,2018-10-05,21:00,Athletic Club,1.7,1–3,2.2,Real Sociedad,46884.0,San Mamés,Alejandro Hernández
1347,Sat,2018-10-06,13:00,Girona,1.2,2–3,1.9,Eibar,10569.0,Estadi Municipal de Montilivi,Eduardo Prieto
1348,Sat,2018-10-06,16:15,Getafe,1.2,0–1,1.1,Levante,9557.0,Coliseum Alfonso Pérez,José Luis Munuera
1349,Sat,2018-10-06,18:30,Alavés,0.8,1–0,0.9,Real Madrid,19461.0,Estadio de Mendizorroza,Santiago Jaime
1350,Sat,2018-10-06,20:45,Leganés,0.9,1–0,0.3,Rayo Vallecano,11539.0,Estadio Municipal de Butarque,David Medié
1351,Sun,2018-10-07,12:00,Valladolid,1.1,1–0,0.5,Huesca,17300.0,Estadio Municipal José Zorrilla,Antonio Matéu Lahoz
1352,Sun,2018-10-07,16:15,Atlético Madrid,0.7,1–0,0.4,Betis,63786.0,Estadio Wanda Metropolitano,Alberto Undiano
1353,Sun,2018-10-07,18:30,Sevilla,1.9,2–1,0.8,Celta Vigo,38068.0,Estadio Ramón Sánchez Pizjuán,Pablo González
1354,Sun,2018-10-07,18:30,Espanyol,3.8,3–1,1.7,Villarreal,20032.0,RCDE Stadium,Ricardo de Burgos
1355,Sun,2018-10-07,20:45,Valencia,1.4,1–1,0.4,Barcelona,46249.0,Estadio de Mestalla,José González
1357,Fri,2018-10-19,21:00,Celta Vigo,1.1,0–1,1.0,Alavés,15627.0,Estadio de Balaídos,Carlos del Cerro
1358,Sat,2018-10-20,13:00,Real Madrid,3.4,1–2,2.0,Levante,63423.0,Estadio Santiago Bernabéu,Guillermo Cuadra
1359,Sat,2018-10-20,16:15,Valencia,1.4,1–1,1.0,Leganés,35597.0,Estadio de Mestalla,Ignacio Iglesias
1360,Sat,2018-10-20,18:30,Villarreal,1.4,1–1,1.0,Atlético Madrid,17518.0,Estadio de la Cerámica,Javier Estrada
1361,Sat,2018-10-20,20:45,Barcelona,2.5,4–2,1.8,Sevilla,88712.0,Camp Nou,Juan Martínez
1362,Sun,2018-10-21,12:00,Rayo Vallecano,0.5,1–2,0.4,Getafe,12040.0,Estadio del Rayo Vallecano,Mario Melero
1363,Sun,2018-10-21,16:15,Eibar,1.8,1–1,0.8,Athletic Club,6475.0,Estadio Municipal de Ipurúa,Jesús Gil
1364,Sun,2018-10-21,18:30,Huesca,0.3,0–2,1.7,Espanyol,6943.0,Estadio El Alcoraz,Eduardo Prieto
1365,Sun,2018-10-21,20:45,Betis,1.1,0–1,0.6,Valladolid,42581.0,Estadio Benito Villamarín,Alberola Rojas
1366,Mon,2018-10-22,21:00,Real Sociedad,0.9,0–0,0.6,Girona,20997.0,Estadio Municipal de Anoeta,Pablo González
1368,Wed,2018-10-24,19:00,Rayo Vallecano,0.9,1–1,1.2,Athletic Club,11850.0,Estadio del Rayo Vallecano,Guillermo Cuadra
1370,Fri,2018-10-26,21:00,Valladolid,1.8,1–1,0.4,Espanyol,18231.0,Estadio Municipal José Zorrilla,Adrián Cordero
1371,Sat,2018-10-27,13:00,Girona,2.2,2–1,1.4,Rayo Vallecano,6618.0,Estadi Municipal de Montilivi,José Luis Munuera
1372,Sat,2018-10-27,16:15,Athletic Club,0.7,0–0,0.7,Valencia,39261.0,San Mamés,Alberto Undiano
1373,Sat,2018-10-27,18:30,Celta Vigo,1.5,4–0,2.1,Eibar,15509.0,Estadio de Balaídos,José González
1374,Sat,2018-10-27,18:30,Levante,1.2,2–0,1.1,Leganés,19754.0,Estadio Ciudad de Valencia,Ricardo de Burgos
1375,Sat,2018-10-27,20:45,Atlético Madrid,1.7,2–0,0.3,Real Sociedad,57514.0,Estadio Wanda Metropolitano,Antonio Matéu Lahoz
1376,Sun,2018-10-28,12:00,Getafe,2.2,2–0,0.7,Betis,12086.0,Coliseum Alfonso Pérez,Santiago Jaime
1377,Sun,2018-10-28,16:15,Barcelona,3.0,5–1,2.1,Real Madrid,93265.0,Camp Nou,José Sánchez
1378,Sun,2018-10-28,18:30,Alavés,2.1,2–1,1.7,Villarreal,16956.0,Estadio de Mendizorroza,Guillermo Cuadra
1379,Sun,2018-10-28,20:45,Sevilla,2.3,2–1,0.6,Huesca,33022.0,Estadio Ramón Sánchez Pizjuán,David Medié
1381,Sat,2018-11-03,13:00,Leganés,0.8,1–1,0.5,Atlético Madrid,12319.0,Estadio Municipal de Butarque,Mario Melero
1382,Sat,2018-11-03,16:15,Real Madrid,2.2,2–0,1.1,Valladolid,68050.0,Estadio Santiago Bernabéu,Jesús Gil
1383,Sat,2018-11-03,18:30,Valencia,2.0,0–1,0.5,Girona,38745.0,Estadio de Mestalla,Alberola Rojas
1384,Sat,2018-11-03,20:45,Rayo Vallecano,1.4,2–3,1.2,Barcelona,13785.0,Estadio del Rayo Vallecano,Alejandro Hernández
1385,Sun,2018-11-04,12:00,Eibar,1.4,2–1,0.7,Alavés,5660.0,Estadio Municipal de Ipurúa,Ignacio Iglesias
1386,Sun,2018-11-04,16:15,Villarreal,1.4,1–1,0.8,Levante,16499.0,Estadio de la Cerámica,Carlos del Cerro
1387,Sun,2018-11-04,18:30,Huesca,1.3,1–1,1.0,Getafe,6420.0,Estadio El Alcoraz,Juan Martínez
1388,Sun,2018-11-04,18:30,Real Sociedad,0.7,0–0,0.4,Sevilla,24882.0,Estadio Municipal de Anoeta,Eduardo Prieto
1389,Sun,2018-11-04,20:45,Betis,2.1,3–3,1.3,Celta Vigo,42130.0,Estadio Benito Villamarín,Javier Estrada
1390,Mon,2018-11-05,21:00,Espanyol,1.8,1–0,0.5,Athletic Club,14328.0,RCDE Stadium,Pablo González
1392,Fri,2018-11-09,21:00,Levante,1.0,1–3,1.0,Real Sociedad,19890.0,Estadio Ciudad de Valencia,David Medié
1393,Sat,2018-11-10,13:00,Valladolid,0.5,0–0,1.4,Eibar,16038.0,Estadio Municipal José Zorrilla,Guillermo Cuadra
1394,Sat,2018-11-10,16:15,Getafe,1.3,0–1,2.1,Valencia,10011.0,Coliseum Alfonso Pérez,Ricardo de Burgos
1395,Sat,2018-11-10,18:30,Atlético Madrid,1.1,3–2,1.6,Athletic Club,59321.0,Estadio Wanda Metropolitano,José Sánchez
1396,Sat,2018-11-10,20:45,Girona,0.6,0–0,0.9,Leganés,9874.0,Estadi Municipal de Montilivi,Adrián Cordero
1397,Sun,2018-11-11,12:00,Alavés,1.0,2–1,0.9,Huesca,18437.0,Estadio de Mendizorroza,José Luis Munuera
1398,Sun,2018-11-11,16:15,Barcelona,4.2,3–4,2.0,Betis,83174.0,Camp Nou,Antonio Matéu Lahoz
1399,Sun,2018-11-11,18:30,Sevilla,3.3,2–1,1.5,Espanyol,38769.0,Estadio Ramón Sánchez Pizjuán,Santiago Jaime
1400,Sun,2018-11-11,18:30,Rayo Vallecano,2.1,2–2,0.7,Villarreal,11840.0,Estadio del Rayo Vallecano,José González
1401,Sun,2018-11-11,20:45,Celta Vigo,1.5,2–4,2.1,Real Madrid,21184.0,Estadio de Balaídos,Alberto Undiano
1403,Fri,2018-11-23,21:00,Leganés,0.9,1–0,0.3,Alavés,9863.0,Estadio Municipal de Butarque,Alberola Rojas
1404,Sat,2018-11-24,13:00,Eibar,2.9,3–0,0.6,Real Madrid,6435.0,Estadio Municipal de Ipurúa,Juan Martínez
1405,Sat,2018-11-24,16:15,Valencia,1.8,3–0,0.7,Rayo Vallecano,37814.0,Estadio de Mestalla,Pablo González
1406,Sat,2018-11-24,18:30,Huesca,2.3,2–2,0.6,Levante,6459.0,Estadio El Alcoraz,Javier Estrada
1407,Sat,2018-11-24,20:45,Atlético Madrid,0.1,1–1,0.5,Barcelona,67204.0,Estadio Wanda Metropolitano,Jesús Gil
1408,Sun,2018-11-25,12:00,Athletic Club,0.4,1–1,2.2,Getafe,39821.0,San Mamés,Ignacio Iglesias
1409,Sun,2018-11-25,16:15,Sevilla,2.3,1–0,0.6,Valladolid,34064.0,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro
1410,Sun,2018-11-25,18:30,Espanyol,2.2,1–3,2.5,Girona,22716.0,RCDE Stadium,Alejandro Hernández
1411,Sun,2018-11-25,20:45,Villarreal,1.0,2–1,1.2,Betis,16028.0,Estadio de la Cerámica,Eduardo Prieto
1412,Mon,2018-11-26,21:00,Real Sociedad,2.1,2–1,0.3,Celta Vigo,17744.0,Estadio Municipal de Anoeta,Mario Melero
1414,Fri,2018-11-30,21:00,Rayo Vallecano,0.7,1–0,0.7,Eibar,11257.0,Estadio del Rayo Vallecano,Alberto Undiano
1415,Sat,2018-12-01,13:00,Celta Vigo,2.2,2–0,0.8,Huesca,13463.0,Estadio de Balaídos,Adrián Cordero
1416,Sat,2018-12-01,16:15,Valladolid,2.1,2–4,1.5,Leganés,16783.0,Estadio Municipal José Zorrilla,David Medié
1417,Sat,2018-12-01,18:30,Getafe,1.0,3–0,1.1,Espanyol,9287.0,Coliseum Alfonso Pérez,Antonio Matéu Lahoz
1418,Sat,2018-12-01,20:45,Real Madrid,1.2,2–0,0.6,Valencia,69653.0,Estadio Santiago Bernabéu,José González
1419,Sun,2018-12-02,12:00,Betis,0.9,1–0,1.0,Real Sociedad,46562.0,Estadio Benito Villamarín,Guillermo Cuadra
1420,Sun,2018-12-02,16:15,Girona,1.4,1–1,1.8,Atlético Madrid,12104.0,Estadi Municipal de Montilivi,Ricardo de Burgos
1421,Sun,2018-12-02,18:30,Barcelona,1.2,2–0,0.7,Villarreal,73003.0,Camp Nou,José Luis Munuera
1422,Sun,2018-12-02,20:45,Alavés,1.4,1–1,1.9,Sevilla,17848.0,Estadio de Mendizorroza,José Sánchez
1423,Mon,2018-12-03,21:00,Levante,1.7,3–0,1.0,Athletic Club,19928.0,Estadio Ciudad de Valencia,Santiago Jaime
1425,Fri,2018-12-07,21:00,Leganés,1.5,1–1,1.2,Getafe,11327.0,Estadio Municipal de Butarque,Pablo González
1426,Sat,2018-12-08,13:00,Atlético Madrid,2.3,3–0,1.4,Alavés,55810.0,Estadio Wanda Metropolitano,Alejandro Hernández
1427,Sat,2018-12-08,16:15,Valencia,1.2,1–1,1.4,Sevilla,40057.0,Estadio de Mestalla,Javier Estrada
1428,Sat,2018-12-08,18:30,Villarreal,1.5,2–3,1.8,Celta Vigo,15720.0,Estadio de la Cerámica,Jesús Gil
1429,Sat,2018-12-08,20:45,Espanyol,1.1,0–4,2.6,Barcelona,24037.0,RCDE Stadium,Carlos del Cerro
1430,Sun,2018-12-09,12:00,Eibar,3.5,4–4,3.2,Levante,5328.0,Estadio Municipal de Ipurúa,Alberola Rojas
1431,Sun,2018-12-09,16:15,Huesca,1.1,0–1,0.3,Real Madrid,7341.0,Estadio El Alcoraz,Mario Melero
1432,Sun,2018-12-09,18:30,Real Sociedad,2.1,1–2,1.1,Valladolid,23260.0,Estadio Municipal de Anoeta,Ignacio Iglesias
1433,Sun,2018-12-09,20:45,Betis,1.8,2–0,1.2,Rayo Vallecano,40218.0,Estadio Benito Villamarín,Juan Martínez
1434,Mon,2018-12-10,21:00,Athletic Club,2.1,1–0,0.1,Girona,34060.0,San Mamés,Eduardo Prieto
1436,Fri,2018-12-14,21:00,Celta Vigo,0.9,0–0,0.7,Leganés,15134.0,Estadio de Balaídos,José Luis Munuera
1437,Sat,2018-12-15,13:00,Getafe,0.5,1–0,0.8,Real Sociedad,9018.0,Coliseum Alfonso Pérez,Santiago Jaime
1438,Sat,2018-12-15,16:15,Valladolid,1.0,2–3,1.8,Atlético Madrid,22585.0,Estadio Municipal José Zorrilla,Alberto Undiano
1439,Sat,2018-12-15,18:30,Real Madrid,1.2,1–0,0.8,Rayo Vallecano,55229.0,Estadio Santiago Bernabéu,Ricardo de Burgos
1440,Sat,2018-12-15,20:45,Eibar,1.4,1–1,2.0,Valencia,4491.0,Estadio Municipal de Ipurúa,Adrián Cordero
1441,Sun,2018-12-16,12:00,Sevilla,2.6,2–0,0.8,Girona,33542.0,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra
1442,Sun,2018-12-16,16:15,Espanyol,0.9,1–3,1.7,Betis,20275.0,RCDE Stadium,José Sánchez
1443,Sun,2018-12-16,18:30,Huesca,4.0,2–2,1.6,Villarreal,6455.0,Estadio El Alcoraz,David Medié
1444,Sun,2018-12-16,20:45,Levante,1.1,0–5,3.0,Barcelona,23736.0,Estadio Ciudad de Valencia,José González
1445,Mon,2018-12-17,21:00,Alavés,0.5,0–0,0.4,Athletic Club,19349.0,Estadio de Mendizorroza,Antonio Matéu Lahoz
1447,Fri,2018-12-21,19:30,Girona,1.3,1–1,0.9,Getafe,8450.0,Estadi Municipal de Montilivi,Alberola Rojas
1448,Fri,2018-12-21,21:00,Real Sociedad,1.3,0–1,0.6,Alavés,22431.0,Estadio Municipal de Anoeta,Javier Estrada
1449,Sat,2018-12-22,13:00,Betis,1.5,1–1,2.0,Eibar,49426.0,Estadio Benito Villamarín,Carlos del Cerro
1450,Sat,2018-12-22,16:15,Atlético Madrid,1.0,1–0,1.1,Espanyol,58069.0,Estadio Wanda Metropolitano,Mario Melero
1451,Sat,2018-12-22,18:30,Barcelona,1.2,2–0,0.7,Celta Vigo,78686.0,Camp Nou,Eduardo Prieto
1452,Sat,2018-12-22,20:45,Athletic Club,1.1,1–1,0.6,Valladolid,42633.0,San Mamés,José Sánchez
1453,Sun,2018-12-23,12:00,Valencia,2.6,2–1,2.0,Huesca,36547.0,Estadio de Mestalla,Jesús Gil
1454,Sun,2018-12-23,16:15,Leganés,0.8,1–1,0.8,Sevilla,11321.0,Estadio Municipal de Butarque,Alejandro Hernández
1455,Sun,2018-12-23,18:30,Rayo Vallecano,2.1,2–1,1.0,Levante,11206.0,Estadio del Rayo Vallecano,Ignacio Iglesias
1456,Thu,2019-01-03,21:30,Villarreal,0.9,2–2,1.2,Real Madrid,19903.0,Estadio de la Cerámica,Pablo González
1458,Fri,2019-01-04,19:00,Levante,1.6,2–2,1.1,Girona,19415.0,Estadio Ciudad de Valencia,Alberto Undiano
1459,Fri,2019-01-04,21:00,Espanyol,1.2,1–0,0.4,Leganés,15085.0,RCDE Stadium,José González
1460,Sat,2019-01-05,13:00,Valladolid,1.6,0–1,0.9,Rayo Vallecano,17261.0,Estadio Municipal José Zorrilla,Adrián Cordero
1461,Sat,2019-01-05,16:15,Alavés,1.8,2–1,1.2,Valencia,18304.0,Estadio de Mendizorroza,David Medié
1462,Sat,2019-01-05,20:45,Huesca,1.5,2–1,1.4,Betis,6135.0,Estadio El Alcoraz,Ricardo de Burgos
1463,Sun,2019-01-06,12:00,Eibar,1.8,0–0,0.9,Villarreal,4141.0,Estadio Municipal de Ipurúa,Santiago Jaime
1464,Sun,2019-01-06,16:15,Sevilla,1.5,1–1,0.8,Atlético Madrid,38603.0,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz
1465,Sun,2019-01-06,18:30,Real Madrid,2.6,0–2,2.1,Real Sociedad,53412.0,Estadio Santiago Bernabéu,José Luis Munuera
1466,Sun,2019-01-06,20:45,Getafe,1.4,1–2,2.0,Barcelona,14721.0,Coliseum Alfonso Pérez,Guillermo Cuadra
1467,Mon,2019-01-07,21:00,Celta Vigo,1.1,1–2,1.6,Athletic Club,13266.0,Estadio de Balaídos,Juan Martínez
1469,Fri,2019-01-11,21:00,Rayo Vallecano,2.0,4–2,1.2,Celta Vigo,11465.0,Estadio del Rayo Vallecano,Alberola Rojas
1470,Sat,2019-01-12,13:00,Leganés,1.9,1–0,0.5,Huesca,10341.0,Estadio Municipal de Butarque,Mario Melero
1471,Sat,2019-01-12,16:15,Valencia,2.3,1–1,0.1,Valladolid,36912.0,Estadio de Mestalla,Ignacio Iglesias
1472,Sat,2019-01-12,18:30,Girona,0.4,1–1,0.8,Alavés,10303.0,Estadi Municipal de Montilivi,José Sánchez
1473,Sat,2019-01-12,20:45,Villarreal,1.9,1–2,0.9,Getafe,13671.0,Estadio de la Cerámica,Javier Estrada
1474,Sun,2019-01-13,12:00,Atlético Madrid,2.3,1–0,0.7,Levante,57093.0,Estadio Wanda Metropolitano,Eduardo Prieto
1475,Sun,2019-01-13,16:15,Athletic Club,1.2,2–0,0.8,Sevilla,41342.0,San Mamés,Pablo González
1476,Sun,2019-01-13,18:30,Barcelona,1.5,3–0,0.8,Eibar,71039.0,Camp Nou,Jesús Gil
1477,Sun,2019-01-13,20:45,Betis,0.7,1–2,0.9,Real Madrid,54187.0,Estadio Benito Villamarín,Alejandro Hernández
1478,Mon,2019-01-14,21:00,Real Sociedad,2.1,3–2,1.7,Espanyol,17301.0,Estadio Municipal de Anoeta,Carlos del Cerro
1480,Fri,2019-01-18,21:00,Getafe,2.0,4–0,0.3,Alavés,8748.0,Coliseum Alfonso Pérez,José Luis Munuera
1481,Sat,2019-01-19,16:15,Real Madrid,1.3,2–0,0.3,Sevilla,68232.0,Estadio Santiago Bernabéu,Antonio Matéu Lahoz
1482,Sat,2019-01-19,18:30,Huesca,1.0,0–3,2.0,Atlético Madrid,7106.0,Estadio El Alcoraz,Guillermo Cuadra
1483,Sat,2019-01-19,20:45,Celta Vigo,0.6,1–2,1.5,Valencia,15668.0,Estadio de Balaídos,José González
1484,Sun,2019-01-20,12:00,Betis,1.6,3–2,0.9,Girona,47218.0,Estadio Benito Villamarín,Adrián Cordero
1485,Sun,2019-01-20,16:15,Villarreal,1.0,1–1,0.6,Athletic Club,17054.0,Estadio de la Cerámica,Alberto Undiano
1486,Sun,2019-01-20,18:30,Levante,1.2,2–0,1.2,Valladolid,19107.0,Estadio Ciudad de Valencia,Santiago Jaime
1487,Sun,2019-01-20,18:30,Rayo Vallecano,0.9,2–2,1.7,Real Sociedad,12562.0,Estadio del Rayo Vallecano,David Medié
1488,Sun,2019-01-20,20:45,Barcelona,1.6,3–1,0.6,Leganés,50670.0,Camp Nou,Ricardo de Burgos
1489,Mon,2019-01-21,21:00,Eibar,1.6,3–0,0.8,Espanyol,3592.0,Estadio Municipal de Ipurúa,Juan Martínez
1491,Sat,2019-01-26,13:00,Sevilla,4.8,5–0,0.6,Levante,34220.0,Estadio Ramón Sánchez Pizjuán,Alberola Rojas
1492,Sat,2019-01-26,16:15,Atlético Madrid,1.1,2–0,0.2,Getafe,55709.0,Estadio Wanda Metropolitano,Ignacio Iglesias
1493,Sat,2019-01-26,18:30,Leganés,0.7,2–2,0.3,Eibar,9341.0,Estadio Municipal de Butarque,Alejandro Hernández
1494,Sat,2019-01-26,20:45,Valencia,1.7,3–0,0.7,Villarreal,37685.0,Estadio de Mestalla,Carlos del Cerro
1495,Sun,2019-01-27,12:00,Valladolid,2.3,2–1,0.9,Celta Vigo,18416.0,Estadio Municipal José Zorrilla,José Sánchez
1496,Sun,2019-01-27,16:15,Girona,1.2,0–2,2.3,Barcelona,14021.0,Estadi Municipal de Montilivi,Pablo González
1497,Sun,2019-01-27,18:30,Real Sociedad,0.6,0–0,0.6,Huesca,21252.0,Estadio Municipal de Anoeta,Eduardo Prieto
1498,Sun,2019-01-27,18:30,Athletic Club,0.7,1–0,0.3,Betis,40282.0,San Mamés,Javier Estrada
1499,Sun,2019-01-27,20:45,Espanyol,0.9,2–4,2.0,Real Madrid,21215.0,RCDE Stadium,Jesús Gil
1500,Mon,2019-01-28,21:00,Alavés,1.0,0–1,0.7,Rayo Vallecano,13982.0,Estadio de Mendizorroza,Mario Melero
1502,Fri,2019-02-01,21:00,Huesca,1.2,4–0,0.5,Valladolid,6052.0,Estadio El Alcoraz,José Luis Munuera
1503,Sat,2019-02-02,13:00,Levante,0.8,0–0,0.3,Getafe,18437.0,Estadio Ciudad de Valencia,Adrián Cordero
1504,Sat,2019-02-02,16:15,Real Sociedad,1.5,2–1,1.2,Athletic Club,27073.0,Estadio Municipal de Anoeta,Antonio Matéu Lahoz
1505,Sat,2019-02-02,18:30,Barcelona,1.8,2–2,2.9,Valencia,76789.0,Camp Nou,Alberto Undiano
1506,Sat,2019-02-02,20:45,Celta Vigo,0.7,1–0,0.7,Sevilla,17503.0,Estadio de Balaídos,Ricardo de Burgos
1507,Sun,2019-02-03,12:00,Villarreal,2.0,2–2,1.2,Espanyol,15476.0,Estadio de la Cerámica,Guillermo Cuadra
1508,Sun,2019-02-03,16:15,Betis,1.0,1–0,0.7,Atlético Madrid,50864.0,Estadio Benito Villamarín,David Medié
1509,Sun,2019-02-03,18:30,Eibar,1.9,3–0,0.3,Girona,4419.0,Estadio Municipal de Ipurúa,José González
1510,Sun,2019-02-03,20:45,Real Madrid,2.3,3–0,0.3,Alavés,53132.0,Estadio Santiago Bernabéu,Santiago Jaime
1511,Mon,2019-02-04,21:00,Rayo Vallecano,1.2,1–2,0.7,Leganés,11435.0,Estadio del Rayo Vallecano,Juan Martínez
1513,Fri,2019-02-08,21:00,Valladolid,0.7,0–0,1.1,Villarreal,16842.0,Estadio Municipal José Zorrilla,Alejandro Hernández
1514,Sat,2019-02-09,13:00,Getafe,3.1,3–1,0.7,Celta Vigo,9918.0,Coliseum Alfonso Pérez,Pablo González
1515,Sat,2019-02-09,16:15,Atlético Madrid,0.9,1–3,1.6,Real Madrid,67752.0,Estadio Wanda Metropolitano,Javier Estrada
1516,Sat,2019-02-09,18:30,Espanyol,2.0,2–1,0.7,Rayo Vallecano,22104.0,RCDE Stadium,Eduardo Prieto
1517,Sat,2019-02-09,20:45,Girona,1.0,0–2,0.5,Huesca,10662.0,Estadi Municipal de Montilivi,Adrián Cordero
1518,Sun,2019-02-10,12:00,Leganés,1.7,3–0,0.2,Betis,11381.0,Estadio Municipal de Butarque,Alberola Rojas
1519,Sun,2019-02-10,16:15,Valencia,1.0,0–0,0.6,Real Sociedad,38885.0,Estadio de Mestalla,Mario Melero
1520,Sun,2019-02-10,18:30,Sevilla,1.3,2–2,1.2,Eibar,36343.0,Estadio Ramón Sánchez Pizjuán,Ignacio Iglesias
1521,Sun,2019-02-10,20:45,Athletic Club,1.4,0–0,0.9,Barcelona,47557.0,San Mamés,Carlos del Cerro
1522,Mon,2019-02-11,21:00,Alavés,1.7,2–0,0.2,Levante,13691.0,Estadio de Mendizorroza,Alberto Undiano
1524,Fri,2019-02-15,21:00,Eibar,1.6,2–2,1.3,Getafe,4449.0,Estadio Municipal de Ipurúa,David Medié
1525,Sat,2019-02-16,13:00,Celta Vigo,1.6,1–4,2.3,Levante,15479.0,Estadio de Balaídos,Santiago Jaime
1526,Sat,2019-02-16,16:15,Rayo Vallecano,0.6,0–1,0.2,Atlético Madrid,13880.0,Estadio del Rayo Vallecano,Jesús Gil
1527,Sat,2019-02-16,18:30,Real Sociedad,1.5,3–0,0.4,Leganés,22997.0,Estadio Municipal de Anoeta,José Luis Munuera
1528,Sat,2019-02-16,20:45,Barcelona,3.5,1–0,0.4,Valladolid,67435.0,Camp Nou,Juan Martínez
1529,Sun,2019-02-17,12:00,Real Madrid,1.3,1–2,2.1,Girona,68099.0,Estadio Santiago Bernabéu,Guillermo Cuadra
1530,Sun,2019-02-17,16:15,Valencia,2.0,0–0,0.4,Espanyol,39564.0,Estadio de Mestalla,Ricardo de Burgos
1531,Sun,2019-02-17,18:30,Villarreal,1.5,3–0,1.7,Sevilla,17402.0,Estadio de la Cerámica,José González
1532,Sun,2019-02-17,20:45,Betis,2.4,1–1,0.5,Alavés,43455.0,Estadio Benito Villamarín,Antonio Matéu Lahoz
1533,Mon,2019-02-18,21:00,Huesca,1.0,0–1,1.2,Athletic Club,6729.0,Estadio El Alcoraz,José Sánchez
