,round,day,date,time,home,xg_home,score,xg_away,away,attendance,venue,referee
1282,Regular Season,Sun,2018-08-12,21:00,Paris S-G,2.8,3–0,0.2,Caen,47289.0,Parc des Princes,Benoît Bastien
1284,Regular Season,Fri,2018-08-17,20:45,Reims,0.6,1–0,2.1,Lyon,18917.0,Stade Auguste-Delaune II,Ruddy Buquet
1285,Regular Season,Sat,2018-08-18,17:00,Guingamp,1.1,1–3,2.2,Paris S-G,19003.0,Stade du Roudourou,Clément Turpin
1286,Regular Season,Sat,2018-08-18,20:00,Monaco,1.5,0–0,0.6,Lille,11140.0,Stade Louis II.,Thomas Léonard
1287,Regular Season,Sat,2018-08-18,20:00,Dijon,3.4,2–0,0.2,Nantes,13617.0,Stade Gaston Gérard,Jeremy Stinat
1288,Regular Season,Sat,2018-08-18,20:00,Caen,1.3,1–1,0.8,Nice,16132.0,Stade Michel d'Ornano,Eric Wattellier
1289,Regular Season,Sat,2018-08-18,20:00,Amiens,1.2,1–2,0.3,Montpellier,10402.0,Stade de la Licorne,Karim Abed
1290,Regular Season,Sat,2018-08-18,20:00,Rennes,0.5,1–0,0.5,Angers,19300.0,Roazhon Park,Olivier Thual
1291,Regular Season,Sun,2018-08-19,15:00,Strasbourg,1.0,1–1,0.5,Saint-Étienne,25385.0,Stade de la Meinau,Benoît Millot
1292,Regular Season,Sun,2018-08-19,17:00,Toulouse,2.0,2–1,1.7,Bordeaux,15387.0,Stadium Municipal,François Letexier
1293,Regular Season,Sun,2018-08-19,21:00,Nîmes,1.8,3–1,1.0,Marseille,15285.0,Stade des Costières,Benoît Bastien
1295,Regular Season,Fri,2018-08-24,20:45,Lyon,1.5,2–0,0.7,Strasbourg,47341.0,Groupama Stadium,Amaury Delerue
1296,Regular Season,Sat,2018-08-25,17:00,Paris S-G,2.0,3–1,1.7,Angers,47105.0,Parc des Princes,Jérôme Miguelgorry
1297,Regular Season,Sat,2018-08-25,20:00,Amiens,1.6,4–1,0.7,Reims,10709.0,Stade de la Licorne,Florent Batta
1298,Regular Season,Sat,2018-08-25,20:00,Nice,1.9,0–4,1.2,Dijon,17923.0,Stade de Nice,Willy Delajod
1299,Regular Season,Sat,2018-08-25,20:00,Toulouse,2.5,1–0,0.4,Nîmes,11746.0,Stadium Municipal,Franck Schneider
1300,Regular Season,Sat,2018-08-25,20:00,Montpellier,0.9,0–0,0.3,Saint-Étienne,14777.0,Stade de la Mosson,Jérôme Brisard
1301,Regular Season,Sat,2018-08-25,20:00,Nantes,1.5,1–1,0.4,Caen,19674.0,Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem
1302,Regular Season,Sun,2018-08-26,15:00,Lille,1.8,3–0,0.7,Guingamp,27230.0,Stade Pierre-Mauroy,Johan Hamel
1303,Regular Season,Sun,2018-08-26,17:00,Bordeaux,2.6,2–1,0.7,Monaco,21607.0,Stade Matmut-Atlantique,Clément Turpin
1304,Regular Season,Sun,2018-08-26,21:00,Marseille,1.4,2–2,2.4,Rennes,53471.0,Orange Vélodrome,Antony Gautier
1306,Regular Season,Fri,2018-08-31,20:45,Lyon,2.1,0–1,0.5,Nice,53438.0,Groupama Stadium,François Letexier
1307,Regular Season,Sat,2018-09-01,17:00,Nîmes,1.5,2–4,2.3,Paris S-G,15311.0,Stade des Costières,Jérôme Brisard
1308,Regular Season,Sat,2018-09-01,20:00,Strasbourg,1.6,2–3,1.0,Nantes,25091.0,Stade de la Meinau,Olivier Thual
1309,Regular Season,Sat,2018-09-01,20:00,Angers,1.1,1–0,1.5,Lille,9245.0,Stade Raymond Kopa,Eric Wattellier
1310,Regular Season,Sat,2018-09-01,20:00,Guingamp,2.2,1–2,1.1,Toulouse,12327.0,Stade du Roudourou,Karim Abed
1311,Regular Season,Sat,2018-09-01,20:00,Reims,2.6,0–1,0.5,Montpellier,12042.0,Stade Auguste-Delaune II,Jeremy Stinat
1312,Regular Season,Sat,2018-09-01,20:00,Dijon,1.3,0–2,1.5,Caen,13382.0,Stade Gaston Gérard,Nicolas Rainville
1313,Regular Season,Sun,2018-09-02,15:00,Saint-Étienne,0.7,0–0,0.3,Amiens,30146.0,Stade Geoffroy-Guichard,Thomas Léonard
1314,Regular Season,Sun,2018-09-02,17:00,Rennes,1.9,2–0,0.6,Bordeaux,23817.0,Roazhon Park,Benoît Bastien
1315,Regular Season,Sun,2018-09-02,21:00,Monaco,1.4,2–3,1.3,Marseille,14269.0,Stade Louis II.,Benoît Millot
1317,Regular Season,Fri,2018-09-14,19:00,Nice,1.1,2–1,1.1,Rennes,16887.0,Stade de Nice,Jérôme Miguelgorry
1318,Regular Season,Fri,2018-09-14,20:45,Paris S-G,2.3,4–0,0.7,Saint-Étienne,46549.0,Parc des Princes,Franck Schneider
1319,Regular Season,Sat,2018-09-15,17:00,Caen,1.7,2–2,1.2,Lyon,17676.0,Stade Michel d'Ornano,Johan Hamel
1320,Regular Season,Sat,2018-09-15,20:00,Montpellier,0.4,1–1,0.5,Strasbourg,10630.0,Stade de la Mosson,Willy Delajod
1321,Regular Season,Sat,2018-09-15,20:00,Toulouse,1.1,1–1,0.6,Monaco,16689.0,Stadium Municipal,Ruddy Buquet
1322,Regular Season,Sat,2018-09-15,20:00,Amiens,1.5,2–3,2.8,Lille,11569.0,Stade de la Licorne,Nicolas Rainville
1323,Regular Season,Sat,2018-09-15,20:00,Dijon,1.5,1–3,2.0,Angers,12275.0,Stade Gaston Gérard,Hakim Ben El Hadj Salem
1324,Regular Season,Sun,2018-09-16,15:00,Nantes,0.8,0–0,0.7,Reims,18981.0,Stade de la Beaujoire - Louis Fonteneau,Eric Wattellier
1325,Regular Season,Sun,2018-09-16,17:00,Bordeaux,1.3,3–3,1.6,Nîmes,15895.0,Stade Matmut-Atlantique,Antony Gautier
1326,Regular Season,Sun,2018-09-16,21:00,Marseille,2.0,4–0,0.1,Guingamp,50450.0,Orange Vélodrome,Amaury Delerue
1328,Regular Season,Fri,2018-09-21,20:45,Monaco,1.8,1–1,0.7,Nîmes,6837.0,Stade Louis II.,Amaury Delerue
1329,Regular Season,Sat,2018-09-22,17:00,Lille,0.6,2–1,1.5,Nantes,27353.0,Stade Pierre-Mauroy,Benoît Bastien
1330,Regular Season,Sat,2018-09-22,20:00,Reims,1.0,0–0,0.2,Dijon,11523.0,Stade Auguste-Delaune II,Jérôme Brisard
1331,Regular Season,Sat,2018-09-22,20:00,Saint-Étienne,3.2,2–1,0.6,Caen,23895.0,Stade Geoffroy-Guichard,Ruddy Buquet
1332,Regular Season,Sat,2018-09-22,20:00,Angers,0.8,0–0,0.4,Toulouse,10021.0,Stade Raymond Kopa,Florent Batta
1333,Regular Season,Sat,2018-09-22,20:00,Montpellier,1.8,1–0,0.6,Nice,11015.0,Stade de la Mosson,Thomas Léonard
1334,Regular Season,Sat,2018-09-22,20:00,Strasbourg,1.3,3–1,0.7,Amiens,24683.0,Stade de la Meinau,Jeremy Stinat
1335,Regular Season,Sun,2018-09-23,15:00,Rennes,0.8,1–3,1.5,Paris S-G,29205.0,Roazhon Park,Hakim Ben El Hadj Salem
1336,Regular Season,Sun,2018-09-23,17:00,Guingamp,1.8,1–3,1.1,Bordeaux,14772.0,Stade du Roudourou,Franck Schneider
1337,Regular Season,Sun,2018-09-23,21:00,Lyon,2.6,4–2,0.6,Marseille,57287.0,Groupama Stadium,Clément Turpin
1339,Regular Season,Tue,2018-09-25,19:00,Monaco,0.7,0–1,0.4,Angers,5502.0,Stade Louis II.,Willy Delajod
1340,Regular Season,Tue,2018-09-25,19:00,Nantes,1.2,1–2,1.1,Nice,16604.0,Stade de la Beaujoire - Louis Fonteneau,Mikael Lesage
1341,Regular Season,Tue,2018-09-25,21:00,Toulouse,1.2,2–3,1.8,Saint-Étienne,14008.0,Stadium Municipal,Amaury Delerue
1342,Regular Season,Wed,2018-09-26,19:00,Caen,0.8,2–2,1.7,Montpellier,14402.0,Stade Michel d'Ornano,Antony Gautier
1343,Regular Season,Wed,2018-09-26,19:00,Dijon,1.4,0–3,2.8,Lyon,14651.0,Stade Gaston Gérard,Jérôme Miguelgorry
1344,Regular Season,Wed,2018-09-26,19:00,Marseille,1.4,3–2,0.7,Strasbourg,47099.0,Orange Vélodrome,François Letexier
1345,Regular Season,Wed,2018-09-26,19:00,Nîmes,1.0,0–0,0.6,Guingamp,13415.0,Stade des Costières,Benoît Millot
1346,Regular Season,Wed,2018-09-26,19:00,Bordeaux,1.1,1–0,1.5,Lille,17395.0,Stade Matmut-Atlantique,Karim Abed
1347,Regular Season,Wed,2018-09-26,19:00,Amiens,0.9,2–1,1.5,Rennes,10398.0,Stade de la Licorne,Johan Hamel
1348,Regular Season,Wed,2018-09-26,21:00,Paris S-G,3.2,4–1,0.4,Reims,47237.0,Parc des Princes,Olivier Thual
1350,Regular Season,Fri,2018-09-28,20:45,Saint-Étienne,1.5,2–0,2.6,Monaco,26486.0,Stade Geoffroy-Guichard,Jérôme Brisard
1351,Regular Season,Sat,2018-09-29,17:15,Nice,0.3,0–3,2.7,Paris S-G,33138.0,Stade de Nice,Clément Turpin
1352,Regular Season,Sat,2018-09-29,20:00,Reims,0.5,0–0,0.2,Bordeaux,13406.0,Stade Auguste-Delaune II,Hakim Ben El Hadj Salem
1353,Regular Season,Sat,2018-09-29,20:00,Caen,1.3,1–0,0.4,Amiens,15007.0,Stade Michel d'Ornano,Benoît Bastien
1354,Regular Season,Sat,2018-09-29,20:00,Lyon,2.8,1–1,1.2,Nantes,50319.0,Groupama Stadium,Franck Schneider
1355,Regular Season,Sat,2018-09-29,20:00,Angers,0.7,0–1,1.3,Guingamp,9483.0,Stade Raymond Kopa,Nicolas Rainville
1356,Regular Season,Sat,2018-09-29,20:00,Strasbourg,1.0,3–0,1.3,Dijon,25060.0,Stade de la Meinau,Eric Wattellier
1357,Regular Season,Sun,2018-09-30,15:00,Rennes,2.4,1–1,0.5,Toulouse,21173.0,Roazhon Park,Thomas Léonard
1358,Regular Season,Sun,2018-09-30,17:00,Montpellier,2.7,3–0,0.9,Nîmes,20054.0,Stade de la Mosson,Ruddy Buquet
1359,Regular Season,Sun,2018-09-30,21:00,Lille,2.9,3–0,0.6,Marseille,41623.0,Stade Pierre-Mauroy,Mikael Lesage
1361,Regular Season,Fri,2018-10-05,20:45,Toulouse,1.2,1–1,1.2,Nice,14162.0,Stadium Municipal,Willy Delajod
1362,Regular Season,Sat,2018-10-06,17:00,Lille,0.6,3–1,1.7,Saint-Étienne,31263.0,Stade Pierre-Mauroy,Jérôme Miguelgorry
1363,Regular Season,Sat,2018-10-06,20:00,Nîmes,1.2,0–0,1.4,Reims,12958.0,Stade des Costières,Karim Abed
1364,Regular Season,Sat,2018-10-06,20:00,Amiens,0.4,1–0,0.5,Dijon,10194.0,Stade de la Licorne,Florent Batta
1365,Regular Season,Sat,2018-10-06,20:00,Angers,2.3,2–2,1.2,Strasbourg,8930.0,Stade Raymond Kopa,Johan Hamel
1366,Regular Season,Sat,2018-10-06,20:00,Guingamp,0.9,1–1,1.0,Montpellier,13643.0,Stade du Roudourou,Jeremy Stinat
1367,Regular Season,Sun,2018-10-07,15:00,Bordeaux,1.5,3–0,0.9,Nantes,18307.0,Stade Matmut-Atlantique,François Letexier
1368,Regular Season,Sun,2018-10-07,17:00,Monaco,0.5,1–2,1.5,Rennes,6268.0,Stade Louis II.,Olivier Thual
1369,Regular Season,Sun,2018-10-07,17:00,Marseille,2.2,2–0,0.9,Caen,55935.0,Orange Vélodrome,Benoît Millot
1370,Regular Season,Sun,2018-10-07,21:00,Paris S-G,3.7,5–0,1.5,Lyon,47443.0,Parc des Princes,Antony Gautier
1372,Regular Season,Fri,2018-10-19,20:45,Lyon,2.2,2–0,1.4,Nîmes,42896.0,Groupama Stadium,Olivier Thual
1373,Regular Season,Sat,2018-10-20,17:00,Paris S-G,1.7,5–0,0.6,Amiens,47497.0,Parc des Princes,Mikael Lesage
1374,Regular Season,Sat,2018-10-20,20:00,Reims,1.2,1–1,1.8,Angers,10954.0,Stade Auguste-Delaune II,Eric Wattellier
1375,Regular Season,Sat,2018-10-20,20:00,Dijon,1.7,1–2,1.7,Lille,13004.0,Stade Gaston Gérard,Thomas Léonard
1376,Regular Season,Sat,2018-10-20,20:00,Nantes,2.3,4–0,0.6,Toulouse,22613.0,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien
1377,Regular Season,Sat,2018-10-20,20:00,Strasbourg,1.0,2–1,1.4,Monaco,25358.0,Stade de la Meinau,Nicolas Rainville
1378,Regular Season,Sat,2018-10-20,20:00,Caen,0.4,0–0,0.9,Guingamp,16009.0,Stade Michel d'Ornano,Hakim Ben El Hadj Salem
1379,Regular Season,Sun,2018-10-21,15:00,Montpellier,1.6,2–0,1.3,Bordeaux,12491.0,Stade de la Mosson,Franck Schneider
1380,Regular Season,Sun,2018-10-21,17:00,Saint-Étienne,1.7,1–1,1.9,Rennes,29557.0,Stade Geoffroy-Guichard,Clément Turpin
1381,Regular Season,Sun,2018-10-21,21:00,Nice,0.9,0–1,0.5,Marseille,30754.0,Stade de Nice,Amaury Delerue
1383,Regular Season,Fri,2018-10-26,20:45,Nîmes,1.3,1–1,1.2,Saint-Étienne,15412.0,Stade des Costières,François Letexier
1384,Regular Season,Sat,2018-10-27,17:00,Angers,0.9,1–2,1.7,Lyon,14186.0,Stade Raymond Kopa,Ruddy Buquet
1385,Regular Season,Sat,2018-10-27,20:00,Lille,0.8,1–0,0.5,Caen,33362.0,Stade Pierre-Mauroy,Florent Batta
1386,Regular Season,Sat,2018-10-27,20:00,Guingamp,1.3,1–1,1.8,Strasbourg,13643.0,Stade du Roudourou,Willy Delajod
1387,Regular Season,Sat,2018-10-27,20:00,Toulouse,1.2,0–3,2.1,Montpellier,14100.0,Stadium Municipal,Karim Abed
1388,Regular Season,Sat,2018-10-27,20:00,Amiens,1.2,1–2,1.7,Nantes,11384.0,Stade de la Licorne,Jeremy Stinat
1389,Regular Season,Sat,2018-10-27,20:00,Monaco,1.3,2–2,0.6,Dijon,7139.0,Stade Louis II.,Jérôme Miguelgorry
1390,Regular Season,Sun,2018-10-28,15:00,Rennes,0.8,0–2,0.2,Reims,22710.0,Roazhon Park,Benoît Millot
1391,Regular Season,Sun,2018-10-28,17:00,Bordeaux,2.2,0–1,1.5,Nice,20730.0,Stade Matmut-Atlantique,Jérôme Brisard
1392,Regular Season,Sun,2018-10-28,21:00,Marseille,0.5,0–2,1.4,Paris S-G,64696.0,Orange Vélodrome,Benoît Bastien
1394,Regular Season,Fri,2018-11-02,20:45,Paris S-G,2.0,2–1,0.9,Lille,47549.0,Parc des Princes,François Letexier
1395,Regular Season,Sat,2018-11-03,17:00,Lyon,0.4,1–1,1.2,Bordeaux,46653.0,Groupama Stadium,Benoît Millot
1396,Regular Season,Sat,2018-11-03,20:00,Strasbourg,1.1,1–1,1.3,Toulouse,25034.0,Stade de la Meinau,Jérôme Miguelgorry
1397,Regular Season,Sat,2018-11-03,20:00,Dijon,1.3,0–4,1.6,Nîmes,12113.0,Stade Gaston Gérard,Franck Schneider
1398,Regular Season,Sat,2018-11-03,20:00,Caen,1.7,1–2,2.2,Rennes,17284.0,Stade Michel d'Ornano,Amaury Delerue
1399,Regular Season,Sat,2018-11-03,20:00,Nice,1.1,1–0,1.0,Amiens,15259.0,Stade de Nice,Johan Hamel
1400,Regular Season,Sat,2018-11-03,20:00,Reims,1.3,1–0,0.4,Monaco,16005.0,Stade Auguste-Delaune II,Hakim Ben El Hadj Salem
1401,Regular Season,Sun,2018-11-04,15:00,Nantes,2.3,5–0,0.2,Guingamp,25753.0,Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard
1402,Regular Season,Sun,2018-11-04,17:00,Saint-Étienne,2.4,4–3,1.3,Angers,22983.0,Stade Geoffroy-Guichard,Thomas Léonard
1403,Regular Season,Sun,2018-11-04,21:00,Montpellier,1.4,3–0,0.8,Marseille,19683.0,Stade de la Mosson,Antony Gautier
1405,Regular Season,Fri,2018-11-09,20:45,Lille,1.4,0–0,0.2,Strasbourg,27544.0,Stade Pierre-Mauroy,Olivier Thual
1406,Regular Season,Sat,2018-11-10,17:00,Guingamp,1.3,2–4,1.2,Lyon,14171.0,Stade du Roudourou,Mikael Lesage
1407,Regular Season,Sat,2018-11-10,20:00,Nîmes,1.0,0–1,0.9,Nice,14290.0,Stade des Costières,Benoît Bastien
1408,Regular Season,Sat,2018-11-10,20:00,Angers,0.8,1–0,0.3,Montpellier,8342.0,Stade Raymond Kopa,Jeremy Stinat
1409,Regular Season,Sat,2018-11-10,20:00,Saint-Étienne,1.0,2–0,0.9,Reims,22838.0,Stade Geoffroy-Guichard,Florent Batta
1410,Regular Season,Sat,2018-11-10,20:00,Toulouse,1.9,0–1,0.4,Amiens,13553.0,Stadium Municipal,Eric Wattellier
1411,Regular Season,Sun,2018-11-11,15:00,Bordeaux,1.2,0–0,0.5,Caen,15352.0,Stade Matmut-Atlantique,Nicolas Rainville
1412,Regular Season,Sun,2018-11-11,17:00,Rennes,1.9,1–1,0.3,Nantes,23270.0,Roazhon Park,Karim Abed
1413,Regular Season,Sun,2018-11-11,17:00,Marseille,3.1,2–0,0.5,Dijon,47430.0,Orange Vélodrome,Willy Delajod
1414,Regular Season,Sun,2018-11-11,21:00,Monaco,1.1,0–4,3.9,Paris S-G,12533.0,Stade Louis II.,Ruddy Buquet
1416,Regular Season,Fri,2018-11-23,21:00,Lyon,0.8,1–0,1.1,Saint-Étienne,55701.0,Groupama Stadium,Antony Gautier
1417,Regular Season,Sat,2018-11-24,17:00,Paris S-G,1.4,1–0,0.5,Toulouse,47244.0,Parc des Princes,Hakim Ben El Hadj Salem
1418,Regular Season,Sat,2018-11-24,20:00,Dijon,0.7,0–0,0.5,Bordeaux,12285.0,Stade Gaston Gérard,François Letexier
1419,Regular Season,Sat,2018-11-24,20:00,Nantes,1.8,1–1,0.8,Angers,23682.0,Stade de la Beaujoire - Louis Fonteneau,Clément Turpin
1420,Regular Season,Sat,2018-11-24,20:00,Caen,0.9,0–1,0.9,Monaco,15013.0,Stade Michel d'Ornano,Thomas Léonard
1421,Regular Season,Sat,2018-11-24,20:00,Strasbourg,1.3,0–1,1.0,Nîmes,25128.0,Stade de la Meinau,Benoît Millot
1422,Regular Season,Sat,2018-11-24,20:00,Reims,0.7,2–1,1.3,Guingamp,10028.0,Stade Auguste-Delaune II,Johan Hamel
1423,Regular Season,Sun,2018-11-25,15:00,Montpellier,2.2,2–2,1.8,Rennes,10761.0,Stade de la Mosson,Jérôme Brisard
1424,Regular Season,Sun,2018-11-25,17:00,Nice,0.9,2–0,0.3,Lille,18211.0,Stade de Nice,Franck Schneider
1425,Regular Season,Sun,2018-11-25,21:00,Amiens,1.1,1–3,2.5,Marseille,11932.0,Stade de la Licorne,Jérôme Miguelgorry
1427,Regular Season,Fri,2018-11-30,20:45,Saint-Étienne,1.9,3–0,0.4,Nantes,21884.0,Stade Geoffroy-Guichard,Jérôme Brisard
1428,Regular Season,Sat,2018-12-01,17:00,Lille,0.8,2–2,2.9,Lyon,38755.0,Stade Pierre-Mauroy,Benoît Bastien
1429,Regular Season,Sat,2018-12-01,20:00,Monaco,0.8,1–2,1.1,Montpellier,6725.0,Stade Louis II.,Olivier Thual
1430,Regular Season,Sat,2018-12-01,20:00,Angers,1.2,1–1,0.8,Caen,8523.0,Stade Raymond Kopa,Willy Delajod
1431,Regular Season,Sat,2018-12-01,20:00,Nîmes,1.6,3–0,1.1,Amiens,12159.0,Stade des Costières,Karim Abed
1432,Regular Season,Sat,2018-12-01,20:00,Guingamp,0.8,0–0,0.5,Nice,12671.0,Stade du Roudourou,Ruddy Buquet
1433,Regular Season,Sun,2018-12-02,15:00,Toulouse,0.6,2–2,2.0,Dijon,10279.0,Stadium Municipal,Jérôme Miguelgorry
1434,Regular Season,Sun,2018-12-02,17:00,Marseille,1.1,0–0,0.6,Reims,41932.0,Orange Vélodrome,Nicolas Rainville
1435,Regular Season,Sun,2018-12-02,17:00,Rennes,0.6,1–4,3.4,Strasbourg,19867.0,Roazhon Park,Eric Wattellier
1436,Regular Season,Sun,2018-12-02,21:00,Bordeaux,0.9,2–2,1.9,Paris S-G,40841.0,Stade Matmut-Atlantique,Franck Schneider
1438,Regular Season,Tue,2018-12-04,19:00,Nice,1.8,0–0,0.5,Angers,14123.0,Stade de Nice,Hakim Ben El Hadj Salem
1439,Regular Season,Tue,2018-12-04,19:00,Amiens,0.7,0–2,1.9,Monaco,11048.0,Stade de la Licorne,Jérôme Brisard
1440,Regular Season,Tue,2018-12-04,21:00,Montpellier,0.9,0–1,1.2,Lille,12486.0,Stade de la Mosson,Mikael Lesage
1441,Regular Season,Wed,2018-12-05,19:00,Bordeaux,2.2,3–2,1.9,Saint-Étienne,23375.0,Stade Matmut-Atlantique,Clément Turpin
1442,Regular Season,Wed,2018-12-05,19:00,Dijon,0.4,2–1,1.0,Guingamp,11711.0,Stade Gaston Gérard,Thomas Léonard
1443,Regular Season,Wed,2018-12-05,19:00,Reims,1.5,0–1,1.0,Toulouse,10609.0,Stade Auguste-Delaune II,Jeremy Stinat
1444,Regular Season,Wed,2018-12-05,19:00,Nantes,1.2,3–2,1.5,Marseille,32663.0,Stade de la Beaujoire - Louis Fonteneau,François Letexier
1445,Regular Season,Wed,2018-12-05,19:00,Caen,0.8,1–2,1.8,Nîmes,14501.0,Stade Michel d'Ornano,Florent Batta
1446,Regular Season,Wed,2018-12-05,19:00,Lyon,1.4,0–2,1.4,Rennes,47278.0,Groupama Stadium,Johan Hamel
1447,Regular Season,Wed,2018-12-05,21:00,Strasbourg,0.9,1–1,1.8,Paris S-G,25702.0,Stade de la Meinau,Antony Gautier
1449,Regular Season,Sat,2018-12-08,20:00,Rennes,2.3,2–0,0.5,Dijon,16975.0,Roazhon Park,Nicolas Rainville
1450,Regular Season,Sat,2018-12-08,20:00,Guingamp,1.2,1–2,1.6,Amiens,14089.0,Stade du Roudourou,Benoît Bastien
1451,Regular Season,Sun,2018-12-09,15:00,Strasbourg,1.3,2–2,0.3,Caen,25048.0,Stade de la Meinau,Olivier Thual
1452,Regular Season,Sun,2018-12-09,17:00,Lille,1.6,1–1,1.1,Reims,26826.0,Stade Pierre-Mauroy,Willy Delajod
1454,Regular Season,Sat,2018-12-15,20:00,Reims,0.6,2–1,0.7,Strasbourg,12171.0,Stade Auguste-Delaune II,Florent Batta
1455,Regular Season,Sun,2018-12-16,15:00,Nîmes,1.1,2–3,0.8,Lille,13428.0,Stade des Costières,Hakim Ben El Hadj Salem
1456,Regular Season,Sun,2018-12-16,17:00,Nice,3.9,1–1,1.1,Saint-Étienne,19250.0,Stade de Nice,Thomas Léonard
1457,Regular Season,Sun,2018-12-16,21:00,Lyon,1.4,3–0,0.1,Monaco,46477.0,Groupama Stadium,Clément Turpin
1458,Regular Season,Tue,2018-12-18,19:30,Caen,1.5,2–1,1.0,Toulouse,11631.0,Stade Michel d'Ornano,Antony Gautier
1460,Regular Season,Sat,2018-12-22,21:00,Reims,1.6,2–2,1.5,Caen,11017.0,Stade Auguste-Delaune II,Jérôme Miguelgorry
1461,Regular Season,Sat,2018-12-22,21:00,Monaco,0.6,0–2,1.1,Guingamp,6424.0,Stade Louis II.,Franck Schneider
1462,Regular Season,Sat,2018-12-22,21:00,Angers,1.6,1–1,1.2,Marseille,15113.0,Stade Raymond Kopa,Jérôme Brisard
1463,Regular Season,Sat,2018-12-22,21:00,Saint-Étienne,2.2,3–0,1.0,Dijon,26215.0,Stade Geoffroy-Guichard,Eric Wattellier
1464,Regular Season,Sat,2018-12-22,21:00,Strasbourg,2.0,2–0,1.2,Nice,25113.0,Stade de la Meinau,Willy Delajod
1465,Regular Season,Sat,2018-12-22,21:00,Montpellier,0.8,1–1,0.6,Lyon,17275.0,Stade de la Mosson,François Letexier
1466,Regular Season,Sat,2018-12-22,21:00,Paris S-G,2.1,1–0,0.4,Nantes,47511.0,Parc des Princes,Karim Abed
1467,Regular Season,Sat,2018-12-22,21:00,Rennes,1.9,4–0,1.5,Nîmes,22430.0,Roazhon Park,Jeremy Stinat
1468,Regular Season,Sat,2018-12-22,21:00,Lille,1.1,1–2,1.6,Toulouse,30186.0,Stade Pierre-Mauroy,Benoît Millot
1469,Regular Season,Sun,2018-12-23,17:00,Bordeaux,0.5,1–1,0.4,Amiens,23343.0,Stade Matmut-Atlantique,Mikael Lesage
1471,Regular Season,Tue,2019-01-08,19:00,Nantes,1.6,2–0,0.8,Montpellier,15780.0,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod
1472,Regular Season,Tue,2019-01-08,19:00,Amiens,2.1,0–0,0.1,Angers,10209.0,Stade de la Licorne,Johan Hamel
1474,Regular Season,Fri,2019-01-11,19:00,Caen,1.3,1–3,2.4,Lille,16018.0,Stade Michel d'Ornano,Thomas Léonard
1475,Regular Season,Fri,2019-01-11,20:45,Lyon,1.5,1–1,0.9,Reims,42512.0,Groupama Stadium,Benoît Millot
1476,Regular Season,Sat,2019-01-12,17:00,Amiens,0.3,0–3,3.0,Paris S-G,11932.0,Stade de la Licorne,Florent Batta
1477,Regular Season,Sat,2019-01-12,20:00,Nice,1.7,1–0,1.6,Bordeaux,15191.0,Stade de Nice,Nicolas Rainville
1478,Regular Season,Sat,2019-01-12,20:00,Guingamp,0.7,0–1,0.8,Saint-Étienne,15342.0,Stade du Roudourou,Karim Abed
1479,Regular Season,Sun,2019-01-13,15:00,Nantes,1.6,0–1,0.2,Rennes,31195.0,Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet
1480,Regular Season,Sun,2019-01-13,17:00,Toulouse,2.1,1–2,1.2,Strasbourg,15465.0,Stadium Municipal,Hakim Ben El Hadj Salem
1481,Regular Season,Sun,2019-01-13,17:00,Dijon,0.9,1–1,0.9,Montpellier,11910.0,Stade Gaston Gérard,Benoît Bastien
1482,Regular Season,Sun,2019-01-13,21:00,Marseille,1.4,1–1,0.8,Monaco,44315.0,Orange Vélodrome,Mikael Lesage
1484,Regular Season,Tue,2019-01-15,19:00,Angers,2.7,1–2,0.5,Bordeaux,10836.0,Stade Raymond Kopa,Eric Wattellier
1485,Regular Season,Wed,2019-01-16,19:00,Nîmes,0.8,1–0,0.5,Nantes,12806.0,Stade des Costières,Hakim Ben El Hadj Salem
1486,Regular Season,Wed,2019-01-16,19:00,Toulouse,0.9,2–2,2.0,Lyon,16587.0,Stadium Municipal,Ruddy Buquet
1487,Regular Season,Wed,2019-01-16,19:00,Monaco,1.6,1–1,1.2,Nice,11345.0,Stade Louis II.,Benoît Bastien
1489,Regular Season,Wed,2019-01-16,19:00,Guingamp,0.7,2–1,1.1,Rennes,14179.0,Stade du Roudourou,Clément Turpin
1491,Regular Season,Wed,2019-01-16,21:00,Saint-Étienne,2.0,2–1,1.1,Marseille,28146.0,Stade Geoffroy-Guichard,Antony Gautier
1493,Regular Season,Fri,2019-01-18,20:45,Lille,2.2,2–1,0.3,Amiens,27211.0,Stade Pierre-Mauroy,Willy Delajod
1494,Regular Season,Sat,2019-01-19,17:00,Paris S-G,4.8,9–0,0.0,Guingamp,47268.0,Parc des Princes,Amaury Delerue
1495,Regular Season,Sat,2019-01-19,20:00,Nîmes,1.4,0–1,0.8,Toulouse,12736.0,Stade des Costières,Jérôme Brisard
1496,Regular Season,Sat,2019-01-19,20:00,Monaco,1.0,1–5,1.2,Strasbourg,7298.0,Stade Louis II.,François Letexier
1497,Regular Season,Sat,2019-01-19,20:00,Reims,1.0,1–1,1.3,Nice,11776.0,Stade Auguste-Delaune II,Olivier Thual
1498,Regular Season,Sun,2019-01-20,15:00,Rennes,1.1,0–0,0.4,Montpellier,23990.0,Roazhon Park,Jérôme Miguelgorry
